   5.4999999999999929e+00	   1.0000000000000000e+00	   1.7595012653040958e+00	
   5.7199999999999918e+00	   0.0000000000000000e+00	   1.9390482250196341e+00	
   5.9399999999999977e+00	   0.0000000000000000e+00	   1.5875584135248491e+00	
   6.1599999999999966e+00	   1.0000000000000000e+00	   1.2997828954604860e+00	
   6.3799999999999955e+00	   1.0000000000000000e+00	   1.5626626578737934e+00	
   6.5999999999999943e+00	   1.0000000000000000e+00	   1.7778904037234013e+00	
   6.8199999999999932e+00	   1.0000000000000000e+00	   1.9541039781661274e+00	
   7.0399999999999920e+00	   1.0000000000000000e+00	   2.0983754506721835e+00	
   7.2599999999999980e+00	   0.0000000000000000e+00	   2.2164949420047360e+00	
   7.4799999999999969e+00	   0.0000000000000000e+00	   1.8147125730610751e+00	
   7.6999999999999957e+00	   1.0000000000000000e+00	   1.4857609915623762e+00	
   7.9199999999999946e+00	   1.0000000000000000e+00	   1.7149286445513032e+00	
   8.1399999999999935e+00	   0.0000000000000000e+00	   1.9025552496640410e+00	
   8.3599999999999923e+00	   1.0000000000000000e+00	   1.5576804923299081e+00	
   8.5799999999999983e+00	   1.0000000000000000e+00	   1.7738113515756970e+00	
   8.7999999999999972e+00	   0.0000000000000000e+00	   1.9507643327293931e+00	
   9.0199999999999960e+00	   0.0000000000000000e+00	   1.5971507512132028e+00	
   9.2399999999999949e+00	   0.0000000000000000e+00	   1.3076364373198499e+00	
   9.4599999999999937e+00	   1.0000000000000000e+00	   1.0706021650790898e+00	
   9.6799999999999926e+00	   0.0000000000000000e+00	   1.3750253458976711e+00	
   9.8999999999999986e+00	   1.0000000000000000e+00	   1.1257755369481126e+00	
   1.0119999999999997e+01	   0.0000000000000000e+00	   1.4201974821978474e+00	
   1.0339999999999996e+01	   1.0000000000000000e+00	   1.1627593541192973e+00	
   1.0559999999999995e+01	   0.0000000000000000e+00	   1.4504772706821101e+00	
   1.0779999999999994e+01	   0.0000000000000000e+00	   1.1875503481480596e+00	
   1.0999999999999993e+01	   1.0000000000000000e+00	   9.7228399085728046e-01	
   1.1219999999999999e+01	   0.0000000000000000e+00	   1.2945292330757967e+00	
   1.1439999999999998e+01	   0.0000000000000000e+00	   1.0598708938776094e+00	
   1.1659999999999997e+01	   0.0000000000000000e+00	   8.6774889510984887e-01	
   1.1879999999999995e+01	   1.0000000000000000e+00	   7.1045270637587321e-01	
   1.2099999999999994e+01	   1.0000000000000000e+00	   1.0801599083529589e+00	
   1.2319999999999993e+01	   1.0000000000000000e+00	   1.3828505642460118e+00	
   1.2539999999999992e+01	   0.0000000000000000e+00	   1.6306727128949994e+00	
   1.2759999999999991e+01	   0.0000000000000000e+00	   1.3350818982522386e+00	
   1.2979999999999997e+01	   0.0000000000000000e+00	   1.0930726079768369e+00	
   1.3199999999999996e+01	   1.0000000000000000e+00	   8.9493215949778926e-01	
   1.3419999999999995e+01	   1.0000000000000000e+00	   1.2311989099348795e+00	
   1.3640000000000001e+01	   0.0000000000000000e+00	   1.5065108397553242e+00	
   1.3859999999999999e+01	   1.0000000000000000e+00	   1.2334267543530195e+00	
   1.4079999999999998e+01	   1.0000000000000000e+00	   1.5083348444935285e+00	
   1.4299999999999997e+01	   0.0000000000000000e+00	   1.7334105521614973e+00	
   1.4519999999999996e+01	   1.0000000000000000e+00	   1.4191965267645030e+00	
   1.4739999999999995e+01	   0.0000000000000000e+00	   1.6604302701591076e+00	
   1.4959999999999994e+01	   1.0000000000000000e+00	   1.3594453255208430e+00	
   1.5179999999999993e+01	   0.0000000000000000e+00	   1.6115101241675720e+00	
   1.5399999999999991e+01	   1.0000000000000000e+00	   1.3193928975525082e+00	
   1.5619999999999997e+01	   1.0000000000000000e+00	   1.5787179696544555e+00	
   1.5839999999999996e+01	   1.0000000000000000e+00	   1.7910353812284849e+00	
   1.6059999999999995e+01	   0.0000000000000000e+00	   1.9648661754980576e+00	
   1.6280000000000001e+01	   0.0000000000000000e+00	   1.6086963635629785e+00	
   1.6500000000000000e+01	   0.0000000000000000e+00	   1.3170891852137285e+00	
   1.6719999999999999e+01	   1.0000000000000000e+00	   1.0783414204809014e+00	
   1.6939999999999998e+01	   0.0000000000000000e+00	   1.3813617123010591e+00	
   1.7159999999999997e+01	   0.0000000000000000e+00	   1.1309633149853364e+00	
   1.7379999999999995e+01	   1.0000000000000000e+00	   9.2595444658151527e-01	
   1.7599999999999994e+01	   1.0000000000000000e+00	   1.2565978104011399e+00	
   1.7819999999999993e+01	   0.0000000000000000e+00	   1.5273057006614184e+00	
   1.8039999999999992e+01	   0.0000000000000000e+00	   1.2504521464828178e+00	
   1.8259999999999998e+01	   0.0000000000000000e+00	   1.0237836275778562e+00	
   1.8479999999999997e+01	   1.0000000000000000e+00	   8.3820314039572630e-01	
   1.8699999999999996e+01	   0.0000000000000000e+00	   1.1847531174040724e+00	
   1.8920000000000002e+01	   0.0000000000000000e+00	   9.6999381202372281e-01	
   1.9140000000000001e+01	   0.0000000000000000e+00	   7.9416376419916490e-01	
   1.9359999999999999e+01	   1.0000000000000000e+00	   6.5020629673002706e-01	
   1.9579999999999998e+01	   0.0000000000000000e+00	   1.0308343200133707e+00	
   1.9799999999999997e+01	   0.0000000000000000e+00	   8.4397575912317624e-01	
   2.0019999999999996e+01	   0.0000000000000000e+00	   6.9098890884647945e-01	
   2.0239999999999995e+01	   0.0000000000000000e+00	   5.6573386970841111e-01	
   2.0459999999999994e+01	   0.0000000000000000e+00	   4.6318371718808821e-01	
   2.0679999999999993e+01	   0.0000000000000000e+00	   3.7922275358686242e-01	
   2.0900000000000006e+01	   0.0000000000000000e+00	   3.1048133062847777e-01	
   2.1120000000000005e+01	   0.0000000000000000e+00	   2.5420061364210744e-01	
   2.1340000000000003e+01	   1.0000000000000000e+00	   2.0812185984008774e-01	
   2.1560000000000002e+01	   0.0000000000000000e+00	   6.6888619607441524e-01	
   2.1780000000000001e+01	   0.0000000000000000e+00	   5.4763769903547266e-01	
   2.2000000000000000e+01	   0.0000000000000000e+00	   4.4836782574520567e-01	
   2.2219999999999999e+01	   0.0000000000000000e+00	   3.6709252762830957e-01	
   2.2439999999999998e+01	   1.0000000000000000e+00	   3.0054994159442572e-01	
   2.2659999999999997e+01	   0.0000000000000000e+00	   7.4455990905469749e-01	
   2.2879999999999995e+01	   0.0000000000000000e+00	   6.0959409505202611e-01	
   2.3099999999999994e+01	   0.0000000000000000e+00	   4.9909343251383620e-01	
   2.3319999999999993e+01	   1.0000000000000000e+00	   4.0862314185832799e-01	
   2.3539999999999992e+01	   1.0000000000000000e+00	   8.3304276169430980e-01	
   2.3759999999999991e+01	   0.0000000000000000e+00	   1.1805281566636940e+00	
   2.3979999999999990e+01	   0.0000000000000000e+00	   9.6653470673502806e-01	
   2.4199999999999989e+01	   0.0000000000000000e+00	   7.9133168832117573e-01	
   2.4420000000000002e+01	   0.0000000000000000e+00	   6.4788758911366706e-01	
   2.4640000000000001e+01	   1.0000000000000000e+00	   5.3044549374491068e-01	
   2.4859999999999999e+01	   0.0000000000000000e+00	   9.3278246759614258e-01	
   2.5079999999999998e+01	   0.0000000000000000e+00	   7.6369769215292804e-01	
   2.5299999999999997e+01	   1.0000000000000000e+00	   6.2526278662028356e-01	
   2.5519999999999996e+01	   1.0000000000000000e+00	   1.0104123011968122e+00	
   2.5739999999999995e+01	   1.0000000000000000e+00	   1.3257460533136725e+00	
   2.5959999999999994e+01	   0.0000000000000000e+00	   1.5839194936552152e+00	
   2.6179999999999993e+01	   0.0000000000000000e+00	   1.2968035998552301e+00	
   2.6400000000000006e+01	   1.0000000000000000e+00	   1.0617329879037105e+00	
   2.6620000000000005e+01	   0.0000000000000000e+00	   1.3677638777896906e+00	
   2.6840000000000003e+01	   1.0000000000000000e+00	   1.1198303496956139e+00	
   2.7060000000000002e+01	   0.0000000000000000e+00	   1.4153299745614198e+00	
   2.7280000000000001e+01	   1.0000000000000000e+00	   1.1587741759265120e+00	
   2.7500000000000000e+01	   0.0000000000000000e+00	   1.4472144827391809e+00	
   2.7719999999999999e+01	   1.0000000000000000e+00	   1.1848790033184113e+00	
   2.7939999999999998e+01	   1.0000000000000000e+00	   1.4685873077287215e+00	
   2.8159999999999997e+01	   0.0000000000000000e+00	   1.7008680214530520e+00	
   2.8379999999999995e+01	   0.0000000000000000e+00	   1.3925529560905141e+00	
   2.8599999999999994e+01	   0.0000000000000000e+00	   1.1401259304409563e+00	
   2.8819999999999993e+01	   0.0000000000000000e+00	   9.3345616163365897e-01	
   2.9039999999999992e+01	   1.0000000000000000e+00	   7.6424926617960798e-01	
   2.9259999999999991e+01	   1.0000000000000000e+00	   1.1242048062740753e+00	
   2.9480000000000004e+01	   0.0000000000000000e+00	   1.4189114766902102e+00	
   2.9700000000000003e+01	   1.0000000000000000e+00	   1.1617064618615671e+00	
   2.9920000000000002e+01	   1.0000000000000000e+00	   1.4496152354110285e+00	
   3.0140000000000001e+01	   1.0000000000000000e+00	   1.6853350023969373e+00	
   3.0359999999999999e+01	   1.0000000000000000e+00	   1.8783260247366766e+00	
   3.0579999999999998e+01	   0.0000000000000000e+00	   2.0363337097941812e+00	
   3.0799999999999997e+01	   1.0000000000000000e+00	   1.6672090317378705e+00	
   3.1019999999999996e+01	   0.0000000000000000e+00	   1.8634857351287095e+00	
   3.1239999999999995e+01	   0.0000000000000000e+00	   1.5256930792720049e+00	
   3.1459999999999994e+01	   1.0000000000000000e+00	   1.2491318437582337e+00	
   3.1679999999999993e+01	   1.0000000000000000e+00	   1.5211930841694166e+00	
   3.1900000000000006e+01	   0.0000000000000000e+00	   1.7439379884145942e+00	
   3.2120000000000005e+01	   1.0000000000000000e+00	   1.4278156625759815e+00	
   3.2340000000000003e+01	   1.0000000000000000e+00	   1.6674870217129210e+00	
   3.2560000000000002e+01	   1.0000000000000000e+00	   1.8637133340703307e+00	
   3.2780000000000001e+01	   0.0000000000000000e+00	   2.0243698505604284e+00	
   3.3000000000000000e+01	   0.0000000000000000e+00	   1.6574138522577009e+00	
   3.3219999999999999e+01	   1.0000000000000000e+00	   1.3569756914208264e+00	
   3.3439999999999998e+01	   0.0000000000000000e+00	   1.6094881587810383e+00	
   3.3659999999999997e+01	   0.0000000000000000e+00	   1.3177374523088938e+00	
   3.3879999999999995e+01	   0.0000000000000000e+00	   1.0788721766879219e+00	
   3.4099999999999994e+01	   1.0000000000000000e+00	   8.8330582969458371e-01	
   3.4319999999999993e+01	   0.0000000000000000e+00	   1.2216800761795679e+00	
   3.4539999999999992e+01	   1.0000000000000000e+00	   1.0002270487908640e+00	
   3.4759999999999991e+01	   0.0000000000000000e+00	   1.3174070739410613e+00	
   3.4980000000000004e+01	   0.0000000000000000e+00	   1.0786016857580254e+00	
   3.5200000000000003e+01	   0.0000000000000000e+00	   8.8308437045184884e-01	
   3.5420000000000002e+01	   0.0000000000000000e+00	   7.2300833165143774e-01	
   3.5640000000000001e+01	   1.0000000000000000e+00	   5.9194915585463681e-01	
   3.5859999999999999e+01	   0.0000000000000000e+00	   9.8313740719229248e-01	
   3.6079999999999998e+01	   1.0000000000000000e+00	   8.0492482976968005e-01	
   3.6299999999999997e+01	   0.0000000000000000e+00	   1.1575071410840465e+00	
   3.6519999999999996e+01	   1.0000000000000000e+00	   9.4768669331288313e-01	
   3.6739999999999995e+01	   1.0000000000000000e+00	   1.2743906691335893e+00	
   3.6959999999999994e+01	   0.0000000000000000e+00	   1.5418732612908468e+00	
   3.7179999999999993e+01	   1.0000000000000000e+00	   1.2623790563674588e+00	
   3.7400000000000006e+01	   0.0000000000000000e+00	   1.5320389845251516e+00	
   3.7620000000000005e+01	   0.0000000000000000e+00	   1.2543274315451038e+00	
   3.7840000000000003e+01	   1.0000000000000000e+00	   1.0269564426352935e+00	
   3.8060000000000002e+01	   1.0000000000000000e+00	   1.3392912506926291e+00	
   3.8280000000000001e+01	   1.0000000000000000e+00	   1.5950093633058784e+00	
   3.8500000000000000e+01	   1.0000000000000000e+00	   1.8043736462214042e+00	
   3.8719999999999999e+01	   1.0000000000000000e+00	   1.9757866232404642e+00	
   3.8939999999999998e+01	   1.0000000000000000e+00	   2.1161276990026181e+00	
   3.9159999999999997e+01	   0.0000000000000000e+00	   2.2310292536491398e+00	
   3.9379999999999995e+01	   1.0000000000000000e+00	   1.8266122609791680e+00	
   3.9599999999999994e+01	   1.0000000000000000e+00	   1.9939940610484990e+00	
   3.9819999999999993e+01	   0.0000000000000000e+00	   2.1310346882708107e+00	
   4.0040000000000006e+01	   0.0000000000000000e+00	   1.7447436351632635e+00	
   4.0260000000000005e+01	   1.0000000000000000e+00	   1.4284752703452341e+00	
   4.0480000000000004e+01	   0.0000000000000000e+00	   1.6680270628785774e+00	
   4.0700000000000003e+01	   0.0000000000000000e+00	   1.3656650533450319e+00	
   4.0920000000000002e+01	   1.0000000000000000e+00	   1.1181119775774602e+00	
   4.1140000000000001e+01	   0.0000000000000000e+00	   1.4139230904630553e+00	
   4.1359999999999999e+01	   0.0000000000000000e+00	   1.1576223166491648e+00	
   4.1579999999999998e+01	   1.0000000000000000e+00	   9.4778099109004865e-01	
   4.1799999999999997e+01	   0.0000000000000000e+00	   1.2744678736237014e+00	
   4.2019999999999996e+01	   1.0000000000000000e+00	   1.0434460419456273e+00	
   4.2239999999999995e+01	   1.0000000000000000e+00	   1.3527917927539326e+00	
   4.2459999999999994e+01	   0.0000000000000000e+00	   1.6060626722746905e+00	
   4.2680000000000007e+01	   1.0000000000000000e+00	   1.3149329011618933e+00	
   4.2900000000000006e+01	   1.0000000000000000e+00	   1.5750664334508422e+00	
   4.3120000000000005e+01	   1.0000000000000000e+00	   1.7880457562426089e+00	
   4.3340000000000003e+01	   1.0000000000000000e+00	   1.9624184775819506e+00	
   4.3560000000000002e+01	   1.0000000000000000e+00	   2.1051827870403668e+00	
   4.3780000000000001e+01	   1.0000000000000000e+00	   2.2220683176359142e+00	
   4.4000000000000000e+01	   0.0000000000000000e+00	   2.3177660961243260e+00	
